,0,1,2,3,4,style_name,top_topic
0,0.001653926856543059,0.9934632576175934,0.0016390613540254071,0.001617780315149068,0.0016259738566891235,American Pale Lager,1
1,0.6448714508584786,0.25615124250248333,0.0005940294587696576,0.0005931251955613251,0.09779015198470725,American Pale Lager,0
2,0.002118726088696971,0.29410138636726063,0.0020911018626221774,0.42183164282358177,0.27985714285783847,American Pale Lager,3
3,0.40780175009613245,0.16374923607066585,0.0029439563343466595,0.4225659431801272,0.0029391143187278783,American Pale Lager,3
4,0.0006483464196344865,0.3857010822085402,0.25630236412813023,0.24748929559731875,0.10985891164637633,American Pale Lager,1
5,0.0028438138815333374,0.23825883081949084,0.002810859527506841,0.7532644190949855,0.0028220766764834406,American Pale Lager,3
6,0.1513145287812096,0.3324835300911069,0.0010634690793787822,0.05359374899977881,0.4615447230485259,American Pale Lager,4
7,0.7027605263132604,0.001670888752552496,0.0016689745850991475,0.0016595447440749687,0.292240065605013,American Pale Lager,0
8,0.4028815156664698,0.5898069847963163,0.002440208747544549,0.002413749121532146,0.0024575416681372284,American Pale Lager,1
9,0.15298839891758234,0.560150270524564,0.0005451195580246401,0.015660874816504466,0.2706553361833246,American Pale Lager,1
10,0.4233854808416164,0.002493826635082204,0.0024400768082904274,0.002428393349828202,0.5692522223651827,American Pale Lager,4
11,0.751872894235969,0.14381729756460854,0.0005053372483137568,0.0005080554709495153,0.10329641548015912,American Pale Lager,0
12,0.16398348679975652,0.1647797160689174,0.0008403594965157001,0.0008373295051168879,0.6695591081296935,American Pale Lager,4
13,0.6174537141581955,0.37705426127826047,0.0018186276548612468,0.0018544867375234774,0.0018189101711592944,American Pale Lager,0
14,0.5915527875637515,0.00098119560211143,0.000969738764797844,0.08464618816845802,0.32185008990088126,American Pale Lager,0
15,0.8037952248517506,0.0008368068186851504,0.0008311510524684951,0.0008280678400792194,0.1937087494370165,American Pale Lager,0
16,0.0009968932793326991,0.12631789749160627,0.000982684451419042,0.870710041207426,0.0009924835702158617,American Pale Lager,3
17,0.5163792622829616,0.40981130899512075,0.0005197858786717492,0.0005222105259818371,0.07276743231726392,American Pale Lager,0
18,0.28471466306517373,0.0016117706936456665,0.0015853969311869587,0.0015724471988677463,0.7105157221111259,American Pale Lager,4
19,0.001829656259462432,0.9927958927164918,0.0017959400369217406,0.0017824914656710505,0.0017960195214528336,American Pale Lager,1
20,0.40460057925819926,0.25901110424551277,0.0011044342202552713,0.3341820272912394,0.0011018549847932279,American Pale Lager,0
21,0.08036930900181641,0.7425730234003426,0.17481823570635915,0.0011155136608528484,0.0011239182306289083,American Pale Lager,1
22,0.500810882357738,0.4965398707818759,0.000876594840908486,0.0008902241729919047,0.0008824278464858026,American Pale Lager,0
23,0.002322132211327293,0.32939323875013476,0.4276222019791726,0.002304361439304361,0.23835806562006107,American Pale Lager,2
24,0.33343932361459017,0.6584375934507437,0.0027036786673553703,0.002669027933309215,0.0027503763340014187,American Pale Lager,1
25,0.0018460197133488732,0.0018504132013230832,0.0018275629176883813,0.9926398847133964,0.0018361194542433873,American Pale Lager,3
26,0.0033170755855594946,0.9866713260352805,0.003323928902445544,0.003374158383729632,0.0033135110929848866,American Pale Lager,1
27,0.4194380681471372,0.37246110750823885,0.20527767386617468,0.0014029624147348302,0.0014201880637145226,American Pale Lager,0
28,0.0024192043414438544,0.1995192398675832,0.0023778577107808185,0.47924754593274305,0.3164361521474491,American Pale Lager,3
29,0.2710099296399335,0.07769767774128422,0.0006819111621682437,0.25734326759504034,0.3932672138615736,American Pale Lager,4
30,0.5346552262552444,0.0016643754840292703,0.0016529572165667867,0.0016432818784714745,0.46038415916568803,American Pale Lager,0
31,0.2742776086814347,0.6204565471880177,0.0006563073279873151,0.0006561895918737375,0.10395334721068661,American Pale Lager,1
32,0.2732786929682515,0.26178921394927507,0.0014122240710706376,0.0014019018775545062,0.4621179671338484,American Pale Lager,4
33,0.3206090781945348,0.4085801172610005,0.0009233308142232681,0.15842946124156754,0.11145801248867386,American Pale Lager,1
34,0.0003315175282874136,0.3234904614844672,0.00033452045970561606,0.3842277738145701,0.2916157267129697,American Pale Lager,3
35,0.23159425091887445,0.6837198435027099,0.0005812795998623574,0.08352692077360788,0.0005777052049455661,American Pale Lager,1
36,0.24634407181383705,0.0007342052340152856,0.0007356630419128903,0.0007339407443303233,0.7514521191659045,American Pale Lager,4
37,0.4645140940265046,0.28454717831465004,0.0006312071310445199,0.11931123142581286,0.13099628910198793,American Pale Lager,0
38,0.5647395629264335,0.0013456518406465372,0.0013286160727340932,0.001351231479973863,0.4312349376802121,American Pale Lager,0
39,0.2309312814412299,0.28970734802200726,0.0014380344863769339,0.47647820835418403,0.0014451276962018965,American Pale Lager,3
40,0.001512614159575898,0.1554121422499033,0.0014987823510121572,0.5462133616067121,0.2953630996327965,American Pale Lager,3
41,0.18732559368562426,0.125051907077613,0.001145607898504073,0.001142953059648105,0.6853339382786106,American Pale Lager,4
42,0.002474198543593796,0.7130569636956607,0.27951839856144506,0.0025078588547003218,0.0024425803446001867,American Pale Lager,1
43,0.002023722654022942,0.5832111467228762,0.0020106476252713884,0.0019824566709603694,0.4107720263268691,American Pale Lager,1
44,0.0015995474792617535,0.9936211548599843,0.0015939674541082458,0.0015900822907836676,0.0015952479158620868,American Pale Lager,1
45,0.0016520347452492895,0.9060531980527989,0.0016407200284320534,0.08900620017584486,0.001647846997674804,American Pale Lager,1
46,0.003615919285860584,0.6987724370750058,0.0036099159457581944,0.2904588374257147,0.0035428902676606345,American Pale Lager,1
47,0.0019309157799630502,0.24557514803909317,0.0019221959155010446,0.2863221093693227,0.4642496308961199,American Pale Lager,4
48,0.0004970960344416218,0.34331295850740073,0.000491659268206379,0.6552065684865691,0.0004917177033820656,American Pale Lager,3
49,0.0021262958167364648,0.6602372060857379,0.33337127010818013,0.002132140891002015,0.002133087098343658,American Pale Lager,1
50,0.036719233030048024,0.0008427982314778962,0.0008323562487477619,0.0008252542941076456,0.9607803581956186,American Pale Lager,4
51,0.6773911216039646,0.002605868115138181,0.0025819176882820095,0.00257234993355378,0.31484874265906154,American Pale Lager,0
52,0.001406971770518598,0.7777656928169159,0.0013988516179084616,0.21801904225845906,0.0014094415361980586,American Pale Lager,1
53,0.2241575372232501,0.15082275994686298,0.0004104219307409992,0.00041154790134123863,0.6241977329978047,American Pale Lager,4
54,0.0010665282305117251,0.4920960807611449,0.5047197605115089,0.001043895159286219,0.0010737353375481977,American Pale Lager,2
55,0.0023442642488361986,0.9598388311203347,0.002335029847932481,0.002385344295461389,0.03309653048743523,American Pale Lager,1
56,0.0013317517108677984,0.3588979596561795,0.6031558230503571,0.035268028994596946,0.001346436587998602,American Pale Lager,2
57,0.040371133390310406,0.050740171358661545,0.05490350235566847,0.18423924629550867,0.669745946599851,American Pale Lager,4
58,0.7866440365354072,0.21004036945395,0.0011052181021003794,0.0011085035221546878,0.001101872386387919,American Pale Lager,0
59,0.34309095313173327,0.09229857621563453,0.0008904531020477674,0.5628213274557748,0.0008986900948095252,American Pale Lager,3
60,0.6238519829715364,0.08120572095135307,0.14297635933513073,0.1074010641669705,0.044564872575009365,American Pale Lager,0
61,0.7455776997789746,0.2468858388328292,0.002506369873646507,0.00247800645989957,0.0025520850546502244,American Pale Lager,0
62,0.1883460242899744,0.6292281036703492,0.0029748087930363864,0.002925535427402922,0.17652552781923714,American Pale Lager,1
63,0.0014110299783975432,0.3574166487069599,0.0013952096735400348,0.09764029233510199,0.5421368193060006,American Pale Lager,4
64,0.43860923923749556,0.002485627822459656,0.0024646109729232297,0.0024612531076355654,0.5539792688594861,American Pale Lager,4
65,0.004619982036153322,0.9816766148256257,0.004567519474766037,0.004577414686537625,0.004558468976917329,American Pale Lager,1
66,0.37414519523404305,0.27571344631582645,0.0006054940068112717,0.0005958481987822525,0.34894001624453697,American Pale Lager,0
67,0.15619782857893263,0.37332031136332744,0.0009721595110817872,0.28094855386347234,0.18856114668318577,American Pale Lager,1
68,0.8254468770139095,0.13907226102529158,0.000865694446977866,0.0008604125313529204,0.03375475498246826,American Pale Lager,0
